EDOPro_ID,Card_Name,Type,ATK,DEF,Level,Race,Attribute,Description
160021040,Meika Etraynze the Shadow Flower Fiery Flower Beauty,Monster,2500,2200,8,1024,1,"""Etraynze the Shadow Flower Ninja"" + ""Himawari the Shadow Flower Eraser""
[REQUIREMENT]
None
[CONTINU..."
160021041,Alpiris the Nurturer,Monster,1500,2500,5,1024,16,"""Alpiris the Sower"" + 1 Plant Type monster
[REQUIREMENT]
Send the top 3 cards of your Deck to the Gr..."
160021042,Demolition Twin Princesses Haut-de-Chausses,Monster,2800,1600,9,8388608,4,"""Demolition Soldier Nikka"" + ""Demolition Soldier Pokka""
[REQUIREMENT]
None
[CONTINUOUS EFFECT]
Durin..."
160021043,Cyber Surveillance Dragon,Monster,2100,2500,9,32,16,"""Cyber Search Dragon"" + ""Cyber Dragon""
[REQUIREMENT]
Change this Attack Position card to face-up Def..."
160021044,Harpie Lady 3 & 1,Monster,2600,1400,8,512,8,"""Harpie Lady 3"" + 1 Level 4 or lower Winged Beast Type monster
You can Summon this card by Contact F..."
160021045,Super Cervical Dragon Elasmortar,Monster,2700,1600,9,65536,2,"2 Level 4 or lower Dinosaur Type monsters
[REQUIREMENT]
None
[CONTINUOUS EFFECT]
This card cannot be..."
160021046,Plasmatic Model Rising Lenoir,Monster,2400,1600,8,4096,16,"[REQUIREMENT]
None
[CONTINUOUS EFFECT]
During your turn, this card gains ATK equal to [its Level] x ..."
160021047,Plasmatic Model Rising Lystella,Monster,2400,1600,8,4096,16,"[REQUIREMENT]
During your Main Phase that you Special Summoned this card, shuffle 2 monsters from yo..."
160021048,Plasmatic Model Rising Blau,Monster,2700,1600,8,4096,16,"[REQUIREMENT]
None
[CONTINUOUS EFFECT]
Face-down Spell/Trap Cards on your field cannot be destroyed ..."
160021049,Legend Lineage Saber,Monster,3000,300,10,1073741824,16,"This card is treated as a Legend Card while in the Graveyard.
[REQUIREMENT]
Send the top card of you..."
160021050,Magical Sevens Fusion,Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Fusion Summon a DARK Attribute Spellcaster Type monster with 2100 or les..."
160021051,Strike Tamabowling,Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Choose 1 face-up ""Tamabot"" on your field and 1 face-up monster with 100 ..."
160021052,Tamalauncher,Spell,-2,-2,0,0,0,"[REQUIREMENT]
Send 1 face-up EARTH Attribute Machine Type monster from your field to the Graveyard.
..."
160021053,Tama Bond,Spell,-2,-2,0,0,0,"[REQUIREMENT]
You have a face-up EARTH Attribute monster on your field.
[EFFECT]
Fusion Summon a Dra..."
160021054,True Shadow Flower Clone,Spell,-2,-2,0,0,0,"[REQUIREMENT]
If you have a face-up Level 7 EARTH Attribute Plant Type monster on your field, place ..."
160021055,Plasmatic Model Open,Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Excavate the top 4 cards of your Deck. You can add 1 excavated Level 4 o..."
160021056,Plasmatic Model Maintenance,Spell,-2,-2,0,0,0,"[REQUIREMENT]
Equip to 1 face-up LIGHT Attribute Thunder Type monster on your field.
[EFFECT]
The eq..."
160021057,Plasmatic Model Docking,Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Ritual Summon ""Plasmatic Model Rising Lenoir"" by sending face-up Thunder..."
160021058,Plasmatic Model Play,Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Ritual Summon ""Plasmatic Model Rising Lystella"" or ""Plasmatic Model Risi..."
160021059,Legend Advent,Spell,-2,-2,0,0,0,"This card is treated as a Legend Card while in the hand or Graveyard.
[REQUIREMENT]
None
[EFFECT]
Ri..."
160021060,Triggered Lightning,Spell,-2,-2,0,0,0,"[REQUIREMENT]
Send the top 2 cards of your Deck to the Graveyard.
[EFFECT]
Choose 1 face-up Effect M..."
160021061,Medea's Secret Remedy,Spell,-2,-2,0,0,0,"[REQUIREMENT]
If you have a Level 9 EARTH Attribute Spellcaster Type monster in your Graveyard, send..."
160021062,Flash Memory Fusion,Trap,-2,-2,0,0,0,"[REQUIREMENT]
When a monster(s) on your field is destroyed by an opponent's attack or their card eff..."
160021063,Tamatamabangborn,Trap,-2,-2,0,0,0,"[REQUIREMENT]
When a monster on your field is destroyed by an opponent's attack or their card effect..."
160021064,Shadow Flower Bedazzlement,Trap,-2,-2,0,0,0,"[REQUIREMENT]
When your opponent Normal Summons a monster, place 1 EARTH Attribute Plant Type monste..."
160021065,The Eye of Timaeus (Rush),Spell,-2,-2,0,0,0,"[REQUIREMENT]
During a turn you have not activated ""The Eye of Timaeus"".
[EFFECT]
Declare either ""Da..."
160021066,Dark Renewal (Rush),Trap,-2,-2,0,0,0,"[REQUIREMENT]
When your opponent Normal or Special Summons a Level 8 or lower monster face-up, send ..."
160021068,Sworn Supporter of the Celestial Saint,Monster,2000,2500,9,2,1,"[REQUIREMENT]
During your Main Phase that you Normal or Special Summoned this card, pay 500 LP.
[EFF..."
160021121,Plasmatic Model Lenoir,Monster,1300,800,4,4096,16,"[REQUIREMENT]
During the turn you Normal Summoned this card, send 1 card from your hand to the Grave..."
160021122,Plasmatic Model Lystella,Monster,1300,800,4,4096,16,"[REQUIREMENT]
Send 1 other monster from your field to the Graveyard.
[EFFECT]
Destroy 1 Spell/Trap C..."
160021126,Dedicated Protorion,Monster,2500,2100,8,256,1,"[REQUIREMENT]
During your Main Phase that you Normal or Special Summoned this card.
[EFFECT]
Send th..."
160021128,Rurigra the Eternal,Monster,800,1200,2,2,1,"[REQUIREMENT]
During the turn you Normal Summoned this card.
[EFFECT]
Place 1 card from your opponen..."
160021140,Meika Etraynze the Shadow Flower Fiery Flower Beauty,Monster,2500,2200,8,1024,1,"""Etraynze the Shadow Flower Ninja"" + ""Himawari the Shadow Flower Eraser""
[REQUIREMENT]
None
[CONTINU..."
160021168,Sworn Supporter of the Celestial Saint,Monster,2000,2500,9,2,1,"[REQUIREMENT]
During your Main Phase that you Normal or Special Summoned this card, pay 500 LP.
[EFF..."
160201001,Kimeruler the Dark Raider,Monster,2500,2000,8,1,32,"[REQUIREMENT]
If your opponent has no Attack Position monsters on their field during the turn you N..."
160201002,Umegumi the Ruler's Squad,Monster,1700,0,6,1,1,"[REQUIREMENT]
If a face-up Defense Position monster is on the field, send the top card of your Deck..."
160201003,Yurushima Sage,Monster,0,1800,6,4,8,"[REQUIREMENT]
Change this Attack Position card to face-up Defense Position.
[EFFECT]
Change 1 Att..."
160201004,Yurushima Warrior,Monster,1200,0,4,1,32,"[REQUIREMENT]
Shuffle 1 monster with 0 ATK from your Graveyard into the Deck.
[EFFECT]
Choose 1 f..."
160201005,Blue Falcon Tengu,Monster,1800,1800,6,512,2,A ruthless tengu who leaves opponents stunned by attacking without mercy.
160201006,Yurushima the Hermit,Monster,0,2000,6,4,1,"A living ball of desires, he criticizes others, but not himself. He's that kind of hermit."
160201007,Masaki the Legendary Samurai,Monster,1500,0,4,1,1,This legendary samurai is a veteran of over a hundred battles.
160201008,Crying Moon Rabbit,Monster,0,1400,1,16384,16,The days and months flowed by. Each day was full. Those really were the good old days.
160201009,Shield & Sword (Rush),Spell,0,0,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Switch the original ATK and DEF of all face-up monsters on the field ..."
160201010,Bonded Bowing,Spell,0,0,0,0,0,"[REQUIREMENT]
Change 1 Attack Position Level 7 or higher Warrior Type monster on your field to face..."
160201011,Block Attack (Rush),Spell,0,0,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Change 1 Attack Position monster on your opponent's field to face-up ..."
160201012,Powerful Pierce!!,Spell,0,0,0,0,0,"[REQUIREMENT]
Send 1 card from your hand to the Graveyard.
[EFFECT]
Choose 2 face-up monsters on ..."
160201013,Scroll of Salutation,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal Summons a monster while you have 2 or more face-up Level 5 ..."
160201014,Hermit's Soul,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's monster declares an attack targeting your face-up monster with 0 A..."
160201015,Royal Rebel's Invasion,Monster,2300,0,7,8,16,"[REQUIREMENT]
During the turn you Normal Summoned this card by Tributing 2 Level 5 or higher monste..."
160201016,Royal Rebel's Growl,Monster,1800,0,6,8,16,"[REQUIREMENT]
During the turn you Normal Summoned this card by Tributing a Level 5 or higher monste..."
160201017,Royal Rebel's Rocker,Monster,1500,0,5,8,16,"[REQUIREMENT]
During the turn you Normal Summoned this card.
[EFFECT]
Add 1 Level 6 or higher Fie..."
160201018,Royal Rebel's Shout,Monster,1200,0,4,8,16,"[REQUIREMENT]
If your opponent has a face-up Level 7 or higher monster on their field, send 1 card ..."
160201019,Palace Gargoyle,Monster,1000,1200,4,8,16,"[REQUIREMENT]
Send 1 card from your hand to the Graveyard.
[EFFECT]
Increase this card's Level by..."
160201020,Followl of the Dark Wisdom,Monster,1100,400,3,8,16,"A researcher of the nature of darkness. He serves a king who seeks to conquer the continent, but his..."
160201021,Garmr the Lone Wolf,Monster,800,200,2,8,16,"A beast that has refused divine protection, exchanging tranquility for freedom."
160201022,Babysitter Goat,Monster,0,1400,1,8,32,"A playmate for children of the underworld. Though it is a hard worker, it eats any paper it sees. As..."
160201023,Royal Rebel's Fanatic,Monster,0,0,1,8,16,A girl who has trouble making eye contact when talking with others. She seeks friends and true love.
160201024,King's Reward,Spell,0,0,0,0,0,"[REQUIREMENT]
Shuffle 1 Level 1 Fiend Type Normal Monster from your Graveyard into the Deck.
[EFFE..."
160201025,Genie's Fire Breath,Spell,0,0,0,0,0,"[REQUIREMENT]
You have a face-up Fiend Type monster on your field.
[EFFECT]
Return 1 Spell/Trap C..."
160201026,King's Majesty,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's monster declares an attack, shuffle 1 Level 1 Fiend Type Normal Mo..."
160201027,Rebel's Scream,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal Summons a monster, send 2 Fiend Type monsters from your han..."
160201028,Folder Blitz the Infinite Dream,Monster,2300,0,7,1048576,4,"[REQUIREMENT]
Your opponent's LP are at least 2000 higher than yours.
[EFFECT]
Inflict 1500 damag..."
160201029,Berry Bassist,Monster,1600,0,6,1048576,32,"[REQUIREMENT]
If you have a face-up Psychic Type monster other than this card on your field, pay 50..."
160201030,Telepathic Agent,Monster,1000,800,4,1048576,16,"[REQUIREMENT]
If your opponent's LP are at least 1000 higher than yours, shuffle 1 Psychic Type mon..."
160201031,Amusi Performer,Monster,800,300,3,1048576,4,"[REQUIREMENT]
Pay 800 LP.
[EFFECT]
Inflict 300 damage to your opponent."
160201032,Psy Stage Bouncer,Monster,2000,700,6,1048576,32,"The psychic menace has been growing in recent years, and a crack team of bodyguards has been entrust..."
160201033,Concert Costume Creator,Monster,1200,800,3,1048576,16,A designer that uses her psychic talents to make costumes for shows. She is stubborn and won't accep...
160201034,Keytar Kid,Monster,700,0,2,1048576,32,"The youngest member of the band, she's often teased by Romic n' Roller, but everyone recognizes her ..."
160201035,Howlingbird,Monster,0,1400,1,1048576,16,A bird that constantly emits sound as it flies with the wind. It is said the noise its wings make re...
160201036,Elepsychic Amp Up,Spell,0,0,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Choose up to 2 face-up Level 2 or lower Psychic Type Normal Monsters ..."
160201037,Psychic Divergence,Spell,0,0,0,0,0,"[REQUIREMENT]
If you have a face-up Psychic Type monster on your field, pay 500 LP.
[EFFECT]
Plac..."
160201038,Climax Finale,Spell,0,0,0,0,0,"[REQUIREMENT]
Pay LP equal to [the number of Psychic Type monsters in your Graveyard] x 100.
[EFFE..."
160201039,Psychic Introduction,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal Summons a monster.
[EFFECT]
Gain LP equal to [the number ..."
160201040,Severing Psychic Wall,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's monster declares an attack targeting your face-up Psychic Type mon..."
160202001,Supreme Machine Magnum Overlord [L],Monster,800,0,4,32,32,"[REQUIREMENT]
Maximum Mode: If your LP are lower than your opponent's, send 1 card from your hand t..."
160202002,Supreme Machine Magnum Overlord,Monster,1900,0,10,32,32,"MAXIMUM ATK = 3500
You can Maximum Summon this card together with ""Supreme Machine Magnum Overlord ..."
160202003,Supreme Machine Magnum Overlord [R],Monster,500,0,3,32,32,"[REQUIREMENT]
Maximum Mode: Send the top card of your Deck to the Graveyard.
[EFFECT]
This card g..."
160202004,Kuribot,Monster,300,200,1,8,32,"[REQUIREMENT]
If you have no other monsters on your field, pay 500 LP.
[EFFECT]
Add 1 ""Kuribot"" f..."
160202005,Kuribotriple,Spell,0,0,0,0,0,"[REQUIREMENT]
Shuffle 3 ""Kuribot"" from your Graveyard into the Deck.
[EFFECT]
Draw 2 cards."
160202006,Silent Learning,Spell,0,0,0,0,0,"[REQUIREMENT]
You have Level 5 or higher monsters of at least 3 different Types in your Graveyard...."
160202007,Cranked to Ten!!,Spell,0,0,0,0,0,"[REQUIREMENT]
Send 1 monster from your hand to the Graveyard.
[EFFECT]
Choose 1 face-up monster o..."
160202008,Magiquartet Shock,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Special Summons a monster(s) with 1500 or more ATK face-up, shuffl..."
160202009,Widening Whisper,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Sets a monster from their hand.
[EFFECT]
Shuffle up to 5 monster..."
160202010,Yggdrago the Sky Emperor [L],Monster,900,0,4,16777216,16,"[REQUIREMENT]
Maximum Mode: Send the top 3 cards of your Deck to the Graveyard.
[EFFECT]
Destroy ..."
160202011,Yggdrago the Sky Emperor,Monster,2000,0,10,16777216,16,"MAXIMUM ATK = 4000
You can Maximum Summon this card together with ""Yggdrago the Sky Emperor [L]"" an..."
160202012,Yggdrago the Sky Emperor [R],Monster,600,0,3,16777216,16,"[REQUIREMENT]
Maximum Mode: Send the top 3 cards of your Deck to the Graveyard.
[EFFECT]
Change 1..."
160202013,Peacock Picotron,Monster,1600,100,5,16777216,16,"[REQUIREMENT]
You have no other monsters on your field and have ""Femtron"" in your Graveyard.
[EFFE..."
160202014,Femtron,Monster,1400,100,4,16777216,16,The source of the draconic tree that holds the secret of all providence. When assailed by microcosm ...
160202015,Attron,Monster,1000,100,3,16777216,16,"[REQUIREMENT]
You have no other monsters on your field and have ""Femtron"" in your Graveyard.
[EFFE..."
160202016,Zeptron,Monster,500,100,2,16777216,16,"[REQUIREMENT]
You have no other monsters on your field and have ""Femtron"" and ""Attron"" in your Grav..."
160202017,Yoctron,Monster,100,100,1,16777216,16,"[REQUIREMENT]
Place 1 ""Femtron"", 1 ""Attron"", and 1 ""Zeptron"" from your Graveyard on the bottom of y..."
160202018,Pair Production,Spell,0,0,0,0,0,"[REQUIREMENT]
Send 2 Level 5 or lower Cyberse Type monsters with the same Level from your hand to t..."
160202019,Trap Hole (Rush),Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal Summons a monster with 1000 or more ATK.
[EFFECT]
Destroy..."
160202020,Quantum Hole,Trap,0,0,0,0,0,"[REQUIREMENT]
When a Cyberse Type monster on your field is destroyed in battle by an opponent's att..."
160202021,Clean Beret - Colonel Mop,Monster,2300,1200,7,1,2,"[REQUIREMENT]
Your opponent has a face-up Level 7 or higher monster on their field.
[EFFECT]
Plac..."
160202022,Scrubbing Santa Cloth,Monster,1000,1800,5,2,2,"[REQUIREMENT]
During your Main Phase that you Normal Summoned or Special Summoned this card.
[EFFE..."
160202023,Washsprayer the Cleansketeer,Monster,0,800,2,1,2,"[REQUIREMENT]
You Normal Summoned this card this turn and your opponent has a face-up Level 7 or hi..."
160202024,Bleach Mortar,Spell,0,0,0,0,0,"[REQUIREMENT]
None
[EFFECT]
1 face-up Level 7 or higher monster on your opponent's field loses 50..."
160202025,Odd-Eyes Twin Tail Cat,Monster,2200,200,7,16384,1,"[REQUIREMENT]
You have ""Red-Eyes Black Cat"" and ""Blue-Eyes White Cat"" face-up on your field.
[EFFE..."
160202026,Red-Eyes Black Cat,Monster,500,200,1,16384,32,A black cat with red eyes. Said to bring bad luck to those around it.
160202027,Blue-Eyes White Cat,Monster,600,200,1,16384,16,A white cat with blue eyes. Said to bring good luck if treated well.
160202028,Cat's Eye,Spell,0,0,0,0,0,"[REQUIREMENT]
You have 3 face-up Beast Type monsters on your field.
[EFFECT]
Your opponent declar..."
160202029,Lost Cat,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's monster declares an attack.
[EFFECT]
Your opponent declares a ca..."
160202030,Thunderbeetle Bassdrum,Monster,800,800,3,4096,16,"A gentle but powerful and trustworthy creature that stands in the background.
It sends out its soun..."
160202031,Thunderbeetle Highhat,Monster,600,600,2,4096,16,"A multifaceted older brother type.
It sends out its sounds every day with the belief that it will f..."
160202032,Thunderbeetle Snare,Monster,500,500,1,4096,16,"Popular, unique, and always energetic.
It sends out its sounds every day with the belief that it wi..."
160202033,Thunderbeetle Gift,Spell,0,0,0,0,0,"[REQUIREMENT]
You have a face-up Level 4 or lower Thunder Type monster on your field.
[EFFECT]
In..."
160202034,Thunderbeetle Storm,Spell,0,0,0,0,0,"[REQUIREMENT]
You have 3 face-up Level 4 or lower Thunder Type monsters on your field.
[EFFECT]
D..."
160202035,Thunderbeetle Boost,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's Level 8 or lower monster with ATK greater than your LP declares an..."
160202036,Throne of Darkness,Monster,0,2500,8,8,32,"[REQUIREMENT]
You have 8 or more monsters with 0 ATK in your Graveyard.
[EFFECT]
Special Summon 1..."
160202037,"Dahut, Dark Ruler of the Chair",Monster,0,2400,7,8,32,"[REQUIREMENT]
Send the top card of your Deck to the Graveyard.
[EFFECT]
This card gains ATK equal..."
160202038,Scarechair Gear,Monster,0,1200,3,32,32,A mechanical chair that is easy to mass produce. It is not as comfortable to sit in as the organic c...
160202039,Scarechair Bone,Monster,0,0,1,16,32,One of the earliest organic chairs said to be made by a family of artisans. Has a distinctive feel w...
160202040,Scarechair Saber,Monster,0,1400,1,1,32,A masterpiece organic chair made by a family of artisans at the peak of their craft. Extremely comfo...
160202041,Collapsing Chairs,Trap,0,0,0,0,0,"[REQUIREMENT]
When your Attack Position DARK Attribute monster with 0 ATK is destroyed by an oppone..."
160202042,Cosmic String Noodryad,Monster,2500,1000,8,128,32,"[REQUIREMENT]
If ""Outer Space"" is face-up on the field, send 2 Pyro Type monsters from your hand to..."
160202043,Galaxy Topping Troll,Monster,1200,1000,4,128,32,"[REQUIREMENT]
If ""Outer Space"" is face-up on the field, send the top card of your Deck to the Grave..."
160202044,Cosmoscallion,Monster,400,1400,4,128,32,A maiden who freely drifts around the Milky Way like a shooting star. Countless people make wishes o...
